Image Names	Problem_colors	Contrasts	Labels	Distance	Conclusion
elife-46359-fig7-v2	TRUE	NA	NA	Y	Definitely okay
elife-46402-fig1-v4.jpg	TRUE	N	Y	N	Definitely problematic
elife-46402-fig2-v4	FALSE				Definitely okay
elife-46409-fig2-v1	TRUE	Y	N	N	Definitely okay
elife-46413-fig3-v2	FALSE				Definitely okay
elife-46417-fig5-v2	FALSE				Definitely okay
elife-46426-fig7-v1	TRUE	Y	Y	N	Definitely okay
elife-46477-fig3-v2	FALSE				Definitely okay
elife-46490-fig1-v1	TRUE	NA	NA	Y	Definitely okay
elife-46497-fig1-v1	TRUE	Y	N	N	Definitely okay
elife-46515-fig2-v2	TRUE	Y	N	N	Definitely okay
elife-46525-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-46607-fig3-v2	FALSE				Definitely okay
elife-46619-fig2-v2.jpg	FALSE				Definitely okay
elife-46677-fig1-v2	FALSE				Definitely okay
elife-46677-fig3-v2	FALSE				Definitely okay
elife-46687-fig6-v2.jpg	TRUE	NA	NA	Y	Definitely okay
elife-46687-fig8-v2	TRUE	Y	Y	Y	Definitely okay
elife-46703-fig5-v1	TRUE	Y	Y	Y	Definitely okay
elife-46710-fig2-v3	TRUE	Y	N	N	Definitely okay
elife-46710-fig3-v2.jpg	TRUE	Y	N	Y	Definitely okay
elife-46726-fig3-v1.jpg	TRUE	N	N	N	Definitely problematic
elife-46740-fig1-v2.jpg	TRUE	Y	Y	Y	Definitely okay
elife-46754-fig1-v1	TRUE	Y	N	Y	Definitely okay
elife-46756-fig1-v1	TRUE	N	N	N	Definitely problematic
elife-46756-fig5-v1	TRUE	N	N	N	Definitely problematic
elife-46756-fig9-v1	TRUE	N	N	N	Definitely problematic
elife-46814-fig2-v1.jpg	TRUE	Y	N	Y	Definitely okay
elife-46870-fig7-v2.jpg	FALSE				Gray-scale
elife-46883-fig5-v3.jpg	FALSE				Definitely okay
elife-46883-fig6-v2	TRUE	Y	N	Y	Definitely okay
elife-46911-fig3-v2	TRUE	Y	N	N	Definitely okay
elife-46911-fig5-v2	FALSE				Definitely okay
elife-46916-fig4-v2	FALSE				Definitely okay
elife-46924-fig3-v2	TRUE	NA	NA	Y	Definitely okay
elife-46926-fig7-v1.jpg	FALSE				Definitely okay
elife-46966-fig2-v2	FALSE				Definitely okay
elife-46966-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-46986-fig7-v1	TRUE	Y	N	Y	Definitely okay
elife-47003-fig2-v2	TRUE	Y	Y	N	Definitely okay
elife-47021-fig3-v2.jpg	TRUE	Y	N	N	Probably okay
elife-47027-fig3-v1	FALSE				Definitely okay
elife-47035-fig2-v1	FALSE				Definitely okay
elife-47035-fig9-v1	TRUE	Y	Y	Y	Definitely okay
elife-47060-fig4-v1.jpg	FALSE				Definitely okay
elife-47085-fig5-v2	FALSE				Definitely okay
elife-47102-fig7-v2	TRUE	Y	N	N	Probably okay
elife-47110-fig6-v2	FALSE				Definitely okay
elife-47138-fig1-v1	TRUE	N	N	N	Definitely problematic
elife-47142-fig4-v1.jpg	TRUE	Y	N	Y	Definitely okay
elife-47145-fig1-v2	TRUE	Y	Y	Y	Definitely okay
elife-47148-fig4-v1	TRUE	Y	N	N	Definitely okay
elife-47150-fig4-v1	TRUE	Y	N	N	Definitely okay
elife-47155-fig3-v1	TRUE	Y	Y	N	Definitely okay
elife-47155-fig6-v1	FALSE				Definitely okay
elife-47156-fig4-v3	FALSE				Definitely okay
elife-47156-fig6-v4	TRUE	Y	N	N	Probably okay
elife-47156-fig7-v3	FALSE				Definitely okay
elife-47156-fig9-v3	FALSE				Definitely okay
elife-47163-fig3-v2.jpg	TRUE	N	N	N	Definitely problematic
elife-47163-fig7-v2	TRUE	Y	Y	N	Definitely okay
elife-47177-fig4-v1	TRUE	NA	NA	Y	Definitely okay
elife-47178-fig1-v2	FALSE				Definitely okay
elife-47246-fig3-v2	TRUE	N	N	N	Definitely problematic
elife-47246-fig6-v2.jpg	TRUE	Y	Y	Y	Definitely okay
elife-47293-fig2-v1	TRUE	Y	Y	Y	Definitely okay
elife-47333-fig3-v2	TRUE	Y	Y	Y	Definitely okay
elife-47346-fig3-v2.jpg	FALSE				Definitely okay
elife-47362-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-47376-fig1-v1	FALSE				Definitely okay
elife-47391-fig3-v2	FALSE				Definitely okay
elife-47492-fig2-v1	TRUE	N	Y	N	Probably problematic
elife-47498-fig5-v2	TRUE	Y	N	N	Probably okay
elife-47498-fig9-v2	TRUE	Y	N	N	Definitely okay
elife-47528-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-47534-fig2-v2	TRUE	Y	Y	Y	Definitely okay
elife-47544-fig8-v3	FALSE				Definitely okay
elife-47550-fig2-v2	TRUE	Y	Y	Y	Definitely okay
elife-47550-fig4-v1.jpg	TRUE	Y	Y	N	Definitely okay
elife-47576-fig3-v2	TRUE	Y	N	N	Definitely okay
elife-47576-fig5-v3	TRUE	Y	N	N	Definitely okay
elife-47579-fig5-v2	TRUE	N	N	N	Probably problematic
elife-47602-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-47605-fig1-v2	FALSE				Definitely okay
elife-47606-fig2-v1.jpg	TRUE	Y	Y	Y	Definitely okay
elife-47606-fig4-v1	TRUE	Y	N	Y	Definitely okay
elife-47611-fig5-v2.jpg	TRUE	N	N	N	Definitely problematic
elife-47611-fig6-v2	FALSE				Definitely okay
elife-47613-fig5-v1.jpg	TRUE	N	N	N	Definitely problematic
elife-47613-fig8-v1	TRUE	N	N	N	Definitely problematic
elife-47644-fig2-v2	TRUE	Y	Y	N	Definitely okay
elife-47646-fig4-v2	FALSE				Definitely okay
elife-47650-fig4-v3	FALSE				Definitely okay
elife-47654-fig2-v2	TRUE	Y	N	N	Definitely okay
elife-47673-fig1-v2.jpg	FALSE				Definitely okay
elife-47673-fig3-v2	TRUE	N	N	N	Definitely problematic
elife-47673-fig9-v2	TRUE	Y	N	Y	Definitely okay
elife-47682-fig3-v1.jpg	FALSE				Definitely okay
elife-47699-fig3-v2.jpg	TRUE	Y	Y	N	Definitely okay
elife-47733-fig8-v2	TRUE	N	N	N	Definitely problematic
elife-47788-fig4-v1	FALSE				Definitely okay
elife-47789-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-47789-fig8-v2.jpg	FALSE				Definitely okay
elife-47837-fig7-v2	FALSE				Definitely okay
elife-47859-fig4-v3.jpg	FALSE				Definitely okay
elife-47859-fig6-v3	FALSE				Definitely okay
elife-47867-fig1-v2	TRUE	Y	Y	Y	Definitely okay
elife-47946-fig1-v1	TRUE	Y	N	N	Definitely okay
elife-47969-fig2-v3	TRUE	Y	N	Y	Definitely okay
elife-47970-fig1-v1.jpg	TRUE	Y	N	N	Definitely okay
elife-47980-fig8-v1	TRUE	Y	NA	Y	Definitely okay
elife-47996-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-47996-fig5-v2	TRUE	Y	N	Y	Definitely okay
elife-47999-fig3-v2.jpg	TRUE	N	N	N	Definitely problematic
elife-47999-fig4-v2.jpg	TRUE	Y	N	N	Definitely okay
elife-48003-fig1-v3	TRUE	Y	N	N	Definitely okay
elife-48051-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-48056-fig2-v2	TRUE	Y	N	Y	Definitely okay
elife-48063-fig4-v2	TRUE	Y	N	Y	Definitely okay
elife-48063-fig7-v2	FALSE				Definitely okay
elife-48065-fig1-v1	FALSE				Definitely okay
elife-48095-fig6-v1	TRUE	Y	N	N	Definitely okay
elife-48114-fig3-v1.jpg	TRUE	N	N	N	Definitely problematic
elife-48117-fig3-v2	TRUE	Y	N	Y	Definitely okay
elife-48118-fig4-v1	FALSE				Definitely okay
elife-48119-fig2-v2.jpg	TRUE	Y	N	Y	Definitely okay
elife-48160-fig5-v1.jpg	TRUE	N	N	N	Definitely problematic
elife-48186-fig4-v2	FALSE				Definitely okay
elife-48190-fig2-v2.jpg	FALSE				Definitely okay
elife-48198-fig2-v1	TRUE	Y	Y	Y	Definitely okay
elife-48214-fig11-v2	TRUE	Y	Y	N	Definitely okay
elife-48214-fig7-v2	FALSE				Definitely okay
elife-48240-fig5-v1	TRUE	NA	NA	Y	Definitely okay
elife-48246-fig8-v1	FALSE				Definitely okay
elife-48255-fig7-v1.jpg	FALSE				Gray-scale
elife-48281-fig7-v2.jpg	TRUE	Y	Y	N	Definitely okay
elife-48311-fig3-v2	TRUE	Y	Y	N	Definitely okay
elife-48311-fig6-v3	FALSE				Gray-scale
elife-48318-fig5-v2	FALSE				Gray-scale
elife-48339-fig6-v1	FALSE				Definitely okay
elife-48431-fig4-v3	TRUE	Y	N	N	Definitely okay
elife-48469-fig5-v2.jpg	TRUE	Y	N	N	Definitely okay
elife-48479-fig5-v2	TRUE	N	N	N	Definitely problematic
elife-48479-fig8-v2	TRUE	Y	N	N	Definitely okay
elife-48498-fig4-v2.jpg	TRUE	Y	N	Y	Definitely okay
elife-48507-fig5-v1	FALSE				Definitely okay
elife-48526-fig4-v2	FALSE				Definitely okay
elife-48528-fig4-v2	TRUE	N	N	N	Probably problematic
elife-48576-fig4-v2	FALSE				Definitely okay
elife-48601-fig5-v3	TRUE	N	Y	N	Definitely okay
elife-48615-fig2-v2.jpg	TRUE	N	N	N	Definitely problematic
elife-48615-fig7-v2	TRUE	N	N	N	Definitely problematic
elife-48622-fig2-v2	FALSE				Definitely okay
elife-48627-fig6-v2	TRUE	Y	N	N	Definitely okay
elife-48630-fig3-v3	TRUE	Y	Y	N	Definitely okay
elife-48630-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-48689-fig5-v2	TRUE	Y	NA	N	Definitely okay
elife-48702-fig4-v2.jpg	FALSE				Definitely okay
elife-48705-fig2-v2	FALSE				Definitely okay
elife-48730-fig1-v2	FALSE				Definitely okay
elife-48730-fig5-v2	TRUE	N	N	N	Definitely problematic
elife-48767-fig3-v2	TRUE	N	N	N	Definitely problematic
elife-48787-fig4-v2.jpg	TRUE	Y	N	N	Probably okay
elife-48828-fig4-v2	FALSE				Definitely okay
elife-48834-fig6-v1	TRUE	Y	N	N	Definitely okay
elife-48847-fig2-v2	FALSE				Definitely okay
elife-48857-fig5-v2	FALSE				Definitely okay
elife-48872-fig2-v2	FALSE				Definitely okay
elife-48885-fig2-v1	TRUE	Y	N	N	Definitely okay
elife-48885-fig4-v2.jpg	TRUE	Y	Y	Y	Definitely okay
elife-48890-fig3-v4	FALSE				Definitely okay
elife-48904-fig4-v1	FALSE				Definitely okay
elife-48909-fig1-v1.jpg	FALSE				Definitely okay
elife-48914-fig3-v2	FALSE				Definitely okay
elife-48914-fig8-v2	TRUE	Y	N	Y	Definitely okay
elife-48963-fig3-v2	TRUE	Y	NA	Y	Definitely okay
elife-48963-fig7-v2	TRUE	Y	N	Y	Definitely okay
elife-48979-fig4-v2	FALSE				Definitely okay
elife-48983-fig4-v5	TRUE	NA	NA	Y	Definitely okay
elife-48983-fig5-v2	TRUE	Y	NA	Y	Definitely okay
elife-49002-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-49023-fig4-v2.jpg	TRUE	Y	N	Y	Definitely okay
elife-49041-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-49041-fig2-v2	FALSE				Definitely okay
elife-49044-fig11-v1	TRUE	Y	N	Y	Definitely okay
elife-49044-fig8-v1	TRUE	Y	N	N	Definitely okay
elife-49044-fig9-v1	TRUE	Y	N	Y	Definitely okay
elife-49050-fig5-v2.jpg	TRUE	N	N	N	Definitely problematic
elife-49065-fig7-v2	FALSE				Definitely okay
elife-49091-fig5-v2	TRUE	Y	N	N	Probably okay
elife-49117-fig4-v2	FALSE				Definitely okay
elife-49130-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-49145-fig3-v2	FALSE				Definitely okay
elife-49145-fig6-v2	FALSE				Definitely okay
elife-49175-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-49180-fig1-v2	TRUE	N	N	N	Definitely problematic
elife-49190-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-49223-fig4-v2	FALSE				Definitely okay
elife-49223-fig9-v2	TRUE	Y	N	N	Definitely okay
elife-49252-fig8-v2.jpg	TRUE	Y	N	Y	Definitely okay
elife-49253-fig2-v2	TRUE	Y	N	Y	Definitely okay
elife-49257-fig2-v2	FALSE				Definitely okay
elife-49298-fig3-v3	TRUE	Y	N	N	Definitely okay
elife-49305-fig1-v3	TRUE	Y	Y	Y	Definitely okay
elife-49314-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-49373-fig1-v2	FALSE				Definitely okay
elife-49388-fig2-v1	FALSE				Definitely okay
elife-49405-fig1-v1.jpg	TRUE	Y	N	N	Definitely okay
elife-49416-fig5-v1.jpg	TRUE	Y	Y	N	Definitely okay
elife-49424-fig7-v1.jpg	TRUE	Y	N	Y	Definitely okay
elife-49439-fig7-v2	TRUE	Y	Y	Y	Definitely okay
elife-49452-fig1-v1	FALSE				Definitely okay
elife-49458-fig4-v1.jpg	FALSE				Definitely okay
elife-49503-fig1-v1.jpg	FALSE				Definitely okay
elife-49503-fig3-v1	TRUE	NA	NA	Y	Definitely okay
elife-49551-fig5-v2	FALSE				Definitely okay
elife-49555-fig1-v1	TRUE	Y	N	Y	Definitely okay
elife-49572-fig1-v3	FALSE				Definitely okay
elife-49577-fig2-v2.jpg	TRUE	Y	N	Y	Definitely okay
elife-49577-fig4-v2	FALSE				Definitely okay
elife-49577-fig6-v1	TRUE	NA	NA	Y	Definitely okay
elife-49658-fig1-v1	TRUE	NA	NA	Y	Definitely okay
elife-49662-fig5-v3.jpg	TRUE	Y	Y	Y	Definitely okay
elife-49672-fig2-v2	TRUE	Y	Y	N	Definitely okay
elife-49679-fig5-v1	TRUE	N	N	N	Probably okay
elife-49708-fig1-v2	FALSE				Definitely okay
elife-49708-fig3-v2	TRUE	NA	NA	Y	Definitely okay
elife-49734-fig5-v1	FALSE				Definitely okay
elife-49748-fig6-v1	FALSE				Definitely okay
elife-49774-fig5-v2	TRUE	NA	NA	Y	Definitely okay
elife-49787-fig4-v2	TRUE	Y	Y	N	Definitely okay
elife-49796-fig2-v2.jpg	FALSE				Definitely okay
elife-49801-fig2-v4	TRUE	NA	NA	Y	Definitely okay
elife-49801-fig6-v4.jpg	FALSE				Definitely okay
elife-49817-fig1-v2.jpg	TRUE	Y	N	N	Probably okay
elife-49818-fig5-v1.jpg	TRUE	Y	N	N	Definitely okay
elife-49834-fig4-v3	TRUE	Y	N	Y	Definitely okay
elife-49855-fig10-v1	FALSE				Gray-scale
elife-49872-fig2-v2.jpg	FALSE				Definitely okay
elife-49882-fig3-v2	FALSE				Definitely okay
elife-49882-fig4-v2	FALSE				Definitely okay
elife-49898-fig5-v3	TRUE	Y	Y	N	Definitely okay
elife-49910-fig2-v2	TRUE	N	N	N	Definitely problematic
elife-49910-fig6-v2	TRUE	NA	NA	Y	Definitely okay
elife-49920-fig4-v1	TRUE	Y	NA	Y	Definitely okay
elife-49920-fig7-v1	FALSE				Definitely okay
elife-49921-fig4-v2.jpg	TRUE	N	Y	N	Definitely problematic
elife-49921-fig6-v2.jpg	TRUE	N	N	N	Definitely problematic
elife-49941-fig2-v1	TRUE	Y	N	N	Definitely okay
elife-49953-fig11-v2	TRUE	N	N	N	Definitely problematic
elife-49953-fig5-v2	TRUE	N	Y	N	Probably okay
elife-49953-fig9-v2	FALSE				Definitely okay
elife-49956-fig5-v2	TRUE	Y	Y	Y	Definitely okay
elife-49956-fig8-v2	TRUE	Y	Y	Y	Definitely okay
elife-49962-fig2-v1.jpg	TRUE	Y	N	Y	Definitely okay
elife-49988-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-49998-fig5-v1	TRUE	Y	N	Y	Definitely okay
elife-50034-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-50036-fig3-v2	TRUE	Y	N	Y	Definitely okay
elife-50060-fig3-v2	FALSE				Definitely okay
elife-50063-fig1-v2	FALSE				Definitely okay
elife-50084-fig19-v3	FALSE				Definitely okay
elife-50134-fig2-v2	TRUE	Y	Y	N	Definitely okay
elife-50149-fig7-v2	TRUE	Y	Y	Y	Definitely okay
elife-50160-fig9-v2	FALSE				Definitely okay
elife-50175-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-50208-fig3-v2	TRUE	NA	NA	Y	Definitely okay
elife-50231-fig8-v2.jpg	TRUE	Y	N	N	Probably okay
elife-50276-fig8-v2	TRUE	Y	Y	Y	Definitely okay
elife-50279-fig3-v2.jpg	TRUE	Y	N	N	Probably problematic
elife-50279-fig6-v2.jpg	TRUE	Y	Y	N	Definitely okay
elife-50294-fig2-v2	TRUE	Y	N	N	Probably okay
elife-50294-fig5-v2.jpg	FALSE				Gray-scale
elife-50316-fig2-v2	FALSE				Definitely okay
elife-50316-fig2-v3.jpg	FALSE				Definitely okay
elife-50316-fig7-v2.jpg	FALSE				Definitely okay
elife-50316-fig8-v3	FALSE				Definitely okay
elife-50325-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-50333-fig3-v2	FALSE				Definitely okay
elife-50333-fig6-v2	FALSE				Definitely okay
elife-50345-fig1-v2.jpg	FALSE				Definitely okay
elife-50354-fig3-v2	TRUE	Y	Y	N	Definitely okay
elife-50354-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-50371-fig3-v2	TRUE	Y	N	N	Probably problematic
elife-50401-fig3-v2	TRUE	N	N	N	Definitely problematic
elife-50401-fig5-v2.jpg	TRUE	Y	Y	Y	Definitely okay
elife-50414-fig5-v2	FALSE				Definitely okay
elife-50471-fig6-v2	FALSE				Definitely okay
elife-50487-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-50523-fig5-v2	TRUE	Y	NA	Y	Definitely okay
elife-50524-fig8-v1.jpg	FALSE				Definitely okay
elife-50531-fig2-v1	TRUE	Y	N	N	Definitely okay
elife-50571-fig7-v1.jpg	TRUE	Y	N	Y	Definitely okay
elife-50576-fig3-v2	FALSE				Definitely okay
elife-50576-fig8-v2.jpg	TRUE	Y	N	N	Probably okay
elife-50598-fig2-v2.jpg	TRUE	Y	N	N	Probably okay
elife-50598-fig7-v2	TRUE	Y	N	N	Definitely okay
elife-50601-fig5-v2	TRUE	Y	NA	N	Definitely okay
elife-50608-fig1-v1	FALSE				Definitely okay
elife-50617-fig2-v2.jpg	FALSE				Definitely okay
elife-50617-fig9-v2	TRUE	Y	Y	Y	Definitely okay
elife-50645-fig1-v2	FALSE				Definitely okay
elife-50654-fig7-v1.jpg	TRUE	Y	NA	Y	Definitely okay
elife-50678-fig2-v2	FALSE				Definitely okay
elife-50705-fig1-v2.jpg	TRUE	Y	Y	Y	Definitely okay
elife-50732-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-50732-fig8-v2	TRUE	Y	N	N	Definitely okay
elife-50747-fig7-v2	FALSE				Definitely okay
elife-50749-fig2-v1	TRUE	N	N	N	Definitely problematic
elife-50765-fig1-v1.jpg	TRUE	Y	Y	N	Definitely okay
elife-50766-fig3-v2	FALSE				Definitely okay
elife-50777-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-50778-fig3-v1	TRUE	N	N	N	Definitely problematic
elife-50793-fig8-v2	TRUE	Y	Y	Y	Definitely okay
elife-50803-fig4-v1	TRUE	N	N	N	Definitely problematic
elife-50803-fig6-v1	TRUE	Y	N	N	Probably problematic
elife-50807-fig1-v2	FALSE				Definitely okay
elife-50807-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-50807-fig7-v2.jpg	TRUE	Y	Y	Y	Definitely okay
elife-50850-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-50850-fig7-v2	TRUE	Y	N	N	Definitely okay
elife-50896-fig4-v2	TRUE	NA	NA	Y	Definitely okay
elife-50896-fig6-v2	FALSE				Gray-scale
elife-50900-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-50900-fig8-v2	FALSE				Definitely okay
elife-50927-fig4-v1	TRUE	Y	Y	N	Definitely okay
elife-50933-fig2-v3.jpg	FALSE				Definitely okay
elife-50945-fig3-v2	TRUE	Y	N	N	Definitely okay
elife-50945-fig6-v2.jpg	TRUE	Y	N	N	Definitely okay
elife-50963-fig4-v2.jpg	TRUE	Y	N	N	Definitely okay
elife-50973-fig2-v2	FALSE				Definitely okay
elife-50988-fig8-v4	TRUE	Y	N	N	Definitely okay
elife-51002-fig5-v2.jpg	FALSE				Definitely okay
elife-51005-fig6-v2.jpg	TRUE	Y	N	Y	Definitely okay
elife-51031-fig2-v2.jpg	TRUE	N	N	N	Definitely problematic
elife-51032-fig4-v2	TRUE	Y	Y	N	Definitely okay
elife-51150-fig5-v2	FALSE				Gray-scale
elife-51156-fig1-v2.jpg	TRUE	Y	Y	Y	Definitely okay
elife-51162-fig1-v2	FALSE				Definitely okay
elife-51163-fig3-v2	FALSE				Definitely okay
elife-51179-fig4-v2.jpg	TRUE	N	N	N	Definitely problematic
elife-51184-fig1-v2	TRUE	Y	N	N	Definitely okay
elife-51207-fig5-v2	FALSE				Definitely okay
elife-51212-fig6-v2	FALSE				Definitely okay
elife-51219-fig5-v2	TRUE	Y	Y	Y	Definitely okay
elife-51221-fig1-v2.jpg	TRUE	Y	N	N	Probably okay
elife-51221-fig5-v2	FALSE				Definitely okay
elife-51224-fig5-v2	FALSE				Definitely okay
elife-51224-fig7-v2	TRUE	Y	N	N	Definitely okay
elife-51230-fig7-v2.jpg	TRUE	Y	N	N	Probably okay
elife-51247-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-51248-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-51248-fig7-v2	TRUE	NA	NA	Y	Definitely okay
elife-51254-fig4-v3.jpg	TRUE	Y	Y	N	Definitely okay
elife-51260-fig2-v1.jpg	FALSE				Definitely okay
elife-51271-fig1-v1.jpg	TRUE	Y	Y	N	Definitely okay
elife-51275-fig4-v2	TRUE	NA	NA	Y	Definitely okay
elife-51325-fig6-v2	TRUE	Y	N	Y	Definitely okay
elife-51350-fig4-v2	FALSE				Definitely okay
elife-51358-fig3-v2	TRUE	Y	N	Y	Definitely okay
elife-51402-fig8-v2	TRUE	Y	N	Y	Definitely okay
elife-51404-fig1-v2.jpg	TRUE	Y	Y	N	Definitely okay
elife-51404-fig2-v2	FALSE				Definitely okay
elife-51407-fig2-v2	TRUE	Y	N	N	Definitely okay
elife-51407-fig5-v2.jpg	FALSE				Gray-scale
elife-51412-fig14-v1.jpg	TRUE	Y	Y	N	Definitely okay
elife-51412-fig9-v1	TRUE	Y	Y	N	Definitely okay
elife-51419-fig4-v1.jpg	FALSE				Definitely okay
elife-51420-fig4-v1	TRUE	Y	N	N	Definitely okay
elife-51449-fig1-v2.jpg	TRUE	Y	Y	N	Definitely okay
elife-51453-fig4-v2.jpg	TRUE	Y	N	N	Definitely okay
elife-51453-fig6-v3	TRUE	Y	N	N	Definitely okay
elife-51456-fig7-v2	TRUE	Y	NA	N	Definitely okay
elife-51466-fig5-v2.jpg	TRUE	Y	Y	Y	Definitely okay
elife-51466-fig6-v3	TRUE	Y	N	Y	Definitely okay
elife-51492-fig2-v1	TRUE	Y	N	N	Definitely okay
elife-51493-fig3-v2	FALSE				Definitely okay
elife-51503-fig5-v2	TRUE	Y	Y	Y	Definitely okay
elife-51511-fig2-v2	TRUE	Y	Y	N	Definitely okay
elife-51512-fig1-v2	TRUE	N	N	N	Definitely problematic
elife-51529-fig3-v2.jpg	FALSE				Definitely okay
elife-51529-fig4-v2	FALSE				Definitely okay
elife-51529-fig5-v2.jpg	FALSE				Definitely okay
elife-51569-fig8-v2	TRUE	Y	Y	N	Definitely okay
elife-51581-fig7-v1	TRUE	Y	Y	N	Definitely okay
elife-51601-fig3-v4	TRUE	N	N	N	Definitely problematic
elife-51601-fig6-v2	TRUE	Y	Y	N	Definitely okay
elife-51602-fig4-v2	TRUE	Y	NA	N	Definitely okay
elife-51603-fig2-v4	TRUE	Y	Y	Y	Definitely okay
elife-51636-fig6-v3	TRUE	N	N	N	Definitely problematic
elife-51662-fig8-v2	FALSE				Gray-scale
elife-51698-fig1-v3	TRUE	Y	N	Y	Definitely okay
elife-51700-fig4-v2	TRUE	N	Y	N	Definitely okay
elife-51701-fig3-v2.jpg	FALSE				Definitely okay
elife-51710-fig1-v2	TRUE	Y	N	N	Definitely okay
elife-51735-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-51735-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-51735-fig7-v2	FALSE				Definitely okay
elife-51735-fig8-v2.jpg	FALSE				Definitely okay
elife-51771-fig8-v1	TRUE	Y	N	N	Definitely okay
elife-51773-fig5-v2.jpg	FALSE				Definitely okay
elife-51781-fig11-v3	TRUE	Y	N	Y	Definitely okay
elife-51781-fig3-v2.jpg	TRUE	Y	N	N	Probably okay
elife-51781-fig6-v2	TRUE	Y	N	Y	Definitely okay
elife-51784-fig6-v1	TRUE	Y	N	N	Definitely okay
elife-51787-fig3-v2	FALSE				Definitely okay
elife-51804-fig9-v2	TRUE	NA	NA	Y	Definitely okay
elife-51822-fig5-v1.jpg	TRUE	Y	Y	N	Definitely okay
elife-51830-fig4-v1	FALSE				Definitely okay
elife-51859-fig4-v1.jpg	TRUE	N	N	N	Definitely problematic
elife-51859-fig6-v1	FALSE				Definitely okay
elife-51888-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-51888-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-51888-fig7-v2.jpg	FALSE				Gray-scale
elife-51890-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-51918-fig1-v2	FALSE				Definitely okay
elife-51963-fig5-v2	TRUE	Y	N	Y	Definitely okay
elife-51972-fig6-v2	TRUE	Y	Y	N	Definitely okay
elife-51977-fig8-v2	TRUE	Y	N	Y	Definitely okay
elife-52014-fig2-v2	FALSE				Definitely okay
elife-52058-fig1-v3	FALSE				Definitely okay
elife-52058-fig10-v3	TRUE	Y	N	N	Probably okay
elife-52059-fig4-v2	FALSE				Definitely okay
elife-52059-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-52063-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-52063-fig4-v2	FALSE				Definitely okay
elife-52067-fig3-v2.jpg	TRUE	Y	Y	Y	Definitely okay
elife-52069-fig1-v1	TRUE	NA	NA	Y	Definitely okay
elife-52069-fig5-v1.jpg	TRUE	Y	N	Y	Definitely okay
elife-52072-fig2-v2	TRUE	Y	Y	N	Definitely okay
elife-52091-fig1-v2	FALSE				Definitely okay
elife-52135-fig2-v3	FALSE				Definitely okay
elife-52137-fig2-v2	TRUE	NA	NA	Y	Definitely okay
elife-52153-fig3-v1	TRUE	Y	N	Y	Definitely okay
elife-52153-fig5-v1	FALSE				Definitely okay
elife-52160-fig5-v2	TRUE	Y	NA	Y	Definitely okay
elife-52164-fig4-v2	TRUE	NA	NA	Y	Definitely okay
elife-52212-fig9-v1	TRUE	Y	N	Y	Definitely okay
elife-52220-fig6-v1	TRUE	Y	N	N	Definitely okay
elife-52221-fig3-v2	FALSE				Gray-scale
elife-52237-fig3-v1	FALSE				Definitely okay
elife-52241-fig4-v2	TRUE	Y	N	Y	Definitely okay
elife-52253-fig4-v1.jpg	TRUE	Y	N	N	Definitely okay
elife-52276-fig5-v2	FALSE				Definitely okay
elife-52300-fig2-v1	FALSE				Definitely okay
elife-52322-fig2-v4	TRUE	NA	NA	Y	Definitely okay
elife-52322-fig3-v4	TRUE	N	N	N	Definitely problematic
elife-52322-fig6-v3.jpg	TRUE	N	N	N	Probably problematic
elife-52330-fig5-v2	FALSE				Gray-scale
elife-52343-fig3-v1.jpg	TRUE	Y	N	N	Definitely okay
elife-52355-fig1-v2	FALSE				Definitely okay
